Id,SalePrice
1799,112361.76
1800,122963.46
1801,130388.625
1802,141108.38
1803,151130.28
1804,144210.45
1805,132095.98
1806,112013.28
1807,142417.16
1808,117108.63
1809,128029.72
1810,145305.03
1811,112555.87
1812,109927.586
1813,119850.1
1814,97021.16
1815,61712.887
1816,105121.04
1817,136391.52
1818,142168.14
1819,125045.66
1820,69092.695
1821,120792.57
1822,148905.28
1823,60530.613
1824,138230.42
1825,133570.34
1826,104567.77
1827,99680.1
1828,132407.42
1829,118737.62
1830,149616.53
1831,151462.12
1832,104920.48
1833,140861.08
1834,126396.55
1835,146991.12
1836,136747.23
1837,99034.766
1838,128960.09
1839,92125.836
1840,171725.17
1841,155495.11
1842,92267.484
1843,145759.33
1844,132660.38
1845,146606.86
1846,159128.17
1847,170041.55
1848,55103.35
1849,117246.32
1850,124148.88
1851,167870.84
1852,126330.06
1853,141565.06
1854,175259.16
1855,158244.72
1856,220113.14
1857,184542.9
1858,138657.7
1859,119943.93
1860,153779.6
1861,119943.93
1862,281666.03
1863,276944
1864,276944
1865,342437.25
1866,344016.4
1867,245890.08
1868,314829.12
1869,184097
1870,250535.95
1871,263167.34
1872,173889.28
1873,241041.89
1874,141671.7
1875,219310.3
1876,198776.1
1877,213186.88
1878,216933.69
1879,129101.91
1880,137613.67
1881,251899.77
1882,264752.1
1883,199240.81
1884,214541.05
1885,259093.89
1886,306052.28
1887,197813.33
1888,267527.38
1889,172060.72
1890,128224.17
1891,138069.62
1892,105383.51
1893,141655.61
1894,131908.95
1895,143748.95
1896,126692.875
1897,113532.21
1898,103875.28
1899,159371.33
1900,142330.23
1901,170306.36
1902,128381.9
1903,216935.73
1904,140341.08
1905,183146.45
1906,169728.56
1907,201813.5
1908,119220.805
1909,139015.98
1910,133535.83
1911,204902.3
1912,281137
1913,152590.86
1914,75617.98
1915,339102.44
1916,73820.36
1917,259624.2
1918,135337.67
1919,167672.34
1920,152252.6
1921,414903.62
1922,336634.22
1923,213270.19
1924,228184.56
1925,217558.42
1926,384897.97
1927,142261.08
1928,156139.02
1929,118167.35
1930,132689.78
1931,142185.95
1932,144780.12
1933,185912.17
1934,177725.1
1935,176099.44
1936,190452.17
1937,180224.72
1938,182932.22
1939,239117.86
1940,208687
1941,173965.58
1942,199610.27
1943,204396.97
1944,343375.47
1945,385812.5
1946,171000.62
1947,322016.6
1948,182892.58
1949,258766.97
1950,177717.73
1951,268225.78
1952,239501.75
1953,174138.52
1954,194273.3
1955,137749.19
1956,286034.03
1957,159356.89
1958,316167.38
1959,138479.86
1960,120303.305
1961,123949.555
1962,92869.93
1963,102464.83
1964,117355.555
1965,153893.25
1966,151987.03
1967,296503.25
1968,440208.7
1969,390853.72
1970,459621.5
1971,462333.06
1972,371402.9
1973,253801.52
1974,326416.38
1975,475360.94
1976,265469.2
1977,395346.34
1978,364494.97
1979,342913.97
1980,205395.45
1981,346236.25
1982,213470.84
1983,202367.33
1984,168462.81
1985,198470.12
1986,201062.52
1987,187109.84
1988,174700.84
1989,193480.31
1990,222832.48
1991,208145.48
1992,213124.78
1993,173496.6
1994,245446.5
1995,182895.2
1996,241142.27
1997,350342.8
1998,309294.16
1999,267169.16
2000,314548.72
2001,262760.06
2002,254303.27
2003,250285.61
2004,268929.22
2005,234193.67
2006,219884.95
2007,251096.7
2008,205500.5
2009,199440.78
2010,199620.3
2011,132909.38
2012,183257.67
2013,191933.19
2014,194265.45
2015,217296.67
2016,202170.67
2017,206328.95
2018,125122.49
2019,137411.39
2020,120759.5
2021,111583.94
2022,177331.19
2023,144364.9
2024,247535.52
2025,349098.28
2026,181383.69
2027,156017.06
2028,152292.84
2029,179346.81
2030,283138.3
2031,238682.66
2032,260575
2033,274652.62
2034,166019.23
2035,217512.83
2036,199159.44
2037,206805.05
2038,318100.6
2039,233864.47
2040,360392.56
2041,281184.97
2042,202043.31
2043,168028.97
2044,186764.34
2045,225241.53
2046,139165.14
2047,151631.7
2048,136768.08
2049,134963.61
2050,186757.06
2051,106237.19
2052,137319.55
2053,147995.67
2054,89730.734
2055,163116.22
2056,130821.69
2057,123294.84
2058,242192.23
2059,128564.984
2060,160749.27
2061,186254.56
2062,134662.98
2063,122828.34
2064,138684.8
2065,129777.37
2066,176955.33
2067,126646.016
2068,154539.16
2069,97349.45
2070,109371.67
2071,94997.53
2072,134316.75
2073,143564.16
2074,176028.17
2075,144377.52
2076,124123.72
2077,148095.56
2078,127907.53
2079,131037.07
2080,119642.88
2081,123991.984
2082,130473.56
2083,149837.34
2084,108454.73
2085,121980.695
2086,116725.98
2087,112697.95
2088,105488.29
2089,82494.81
2090,122210.95
2091,122375.66
2092,123859.33
2093,127234.53
2094,120003.86
2095,155197.31
2096,90951.99
2097,92236.03
2098,149184.98
2099,71570.586
2100,102451.12
2101,113405.18
2102,132694.9
2103,106003.54
2104,126627.48
2105,116320.305
2106,80960.22
2107,237634.78
2108,124976.805
2109,113795.52
2110,136043.5
2111,138246.7
2112,138416.3
2113,119063.88
2114,110261.86
2115,152141.67
2116,125259.195
2117,158447.81
2118,118359.52
2119,110103.73
2120,100487.21
2121,116830.34
2122,107438.83
2123,92651.68
2124,161754.77
2125,123705.695
2126,164967.05
2127,155730.52
2128,136641.72
2129,102658.08
2130,145394.19
2131,154749.92
2132,112895.016
2133,119629.72
2134,116343.15
2135,104934.23
2136,75221.82
2137,121293.91
2138,137289.5
2139,155104.3
2140,138423.44
2141,150894.38
2142,131718.4
2143,139434.8
2144,118373.44
2145,132898.05
2146,170289
2147,147972.86
2148,134560.12
2149,147916.72
2150,236582.45
2151,128446.75
2152,188841.11
2153,170402.05
2154,113316.875
2155,133665.75
2156,247393.89
2157,222758.88
2158,258402.38
2159,216821.62
2160,171522.53
2161,247336.11
2162,404848.03
2163,358571.62
2164,253179.23
2165,198502.17
2166,147835.89
2167,201665.42
2168,208611.94
2169,201225.3
2170,223094.88
2171,152994.81
2172,133096.3
2173,161952.83
2174,238503.17
2175,282556.4
2176,341916.47
2177,252378.42
2178,221682.11
2179,138329.4
2180,204220
2181,190757.98
2182,222927.11
2183,201964.19
2184,129940.875
2185,126054.766
2186,136124.39
2187,150159.83
2188,152073.12
2189,208617.66
2190,82778.74
2191,81983.74
2192,90989.8
2193,102729.22
2194,100050.484
2195,115173.83
2196,101793.05
2197,104124.84
2198,155086.11
2199,172790.11
2200,136631.58
2201,130154.27
2202,187078.66
2203,163546.77
2204,190800.64
2205,111751.6
2206,134417.39
2207,209703.11
2208,230850.7
2209,212904.81
2210,121217.16
2211,111929.68
2212,109216.016
2213,107817.67
2214,139574.73
2215,95820.06
2216,145710.33
2217,80145.1
2218,97726.77
2219,81371.734
2220,86518.68
2221,332808.25
2222,262471.7
2223,303533.56
2224,213640.64
2225,132162.92
2226,172462.56
2227,202569.95
2228,277040.88
2229,248386.9
2230,157515.42
2231,216127.48
2232,173120.47
2233,188556.72
2234,244917.86
2235,230647.44
2236,267443.34
2237,356664.9
2238,200121.84
2239,115402.22
2240,157254.56
2241,152103.31
2242,133792.08
2243,138230.02
2244,98606.05
2245,101986.445
2246,151165.03
2247,102963.54
2248,123850.41
2249,118480.65
2250,139197.58
2251,123130.82
2252,182294.88
2253,156253.12
2254,183708
2255,196413.36
2256,182381.31
2257,201092.73
2258,167719.08
2259,173578.78
2260,165520.95
2261,197342.9
2262,214705.84
2263,360949.34
2264,407627.2
2265,151490.2
2266,296521.75
2267,383679.28
2268,388139.97
2269,154141.62
2270,192370.75
2271,229854.9
2272,212793.11
2273,166882.92
2274,171068.47
2275,175271.23
2276,188597.52
2277,184454.12
2278,150304.84
2279,116378.3
2280,121557.43
2281,175003.89
2282,189382.78
2283,101196.99
2284,110845.18
2285,151379.56
2286,123743.15
2287,369765.7
2288,276003.44
2289,361901.47
2290,453080.4
2291,344311.78
2292,403220.9
2293,495521.22
2294,393979.62
2295,454038.5
2296,272928.7
2297,325829.44
2298,325745.25
2299,409573.7
2300,320337.75
2301,297702.5
2302,240907.23
2303,230549.88
2304,242776.89
2305,180478.4
2306,184366.66
2307,186164.67
2308,217765.86
2309,279435.25
2310,207868.62
2311,191771
2312,179010.42
2313,174364.05
2314,187045.06
2315,175617.62
2316,200641.28
2317,181232.78
2318,179810.23
2319,179500.89
2320,184941.08
2321,234542.81
2322,168268.77
2323,197447.33
2324,168501.1
2325,212467.62
2326,167620.08
2327,213063.47
2328,230096.7
2329,190496.9
2330,175788.53
2331,373060.28
2332,388786.22
2333,301565.2
2334,259458.05
2335,288679.72
2336,338221.03
2337,200771.8
2338,285606.25
2339,228116
2340,405398
2341,209935.61
2342,236096.4
2343,226405.77
2344,230080.92
2345,241463.33
2346,225800.33
2347,196583.73
2348,239056.27
2349,161079.8
2350,310986.25
2351,251150.06
2352,249536.56
2353,250089.42
2354,125804.24
2355,155088.73
2356,146647.48
2357,198119.4
2358,202691.5
2359,125278.12
2360,118796.32
2361,138210.19
2362,290668.75
2363,141021.95
2364,164550.48
2365,217847.2
2366,200198.81
2367,227363.86
2368,206172.77
2369,221367.7
2370,172335.45
2371,168898.69
2372,184034.52
2373,271032.56
2374,311751.75
2375,244175.58
2376,282063.06
2377,349048.78
2378,144467.67
2379,206043.86
2380,147199.72
2381,167109.1
2382,195881.8
2383,197635.56
2384,245904.03
2385,166558.95
2386,140389.73
2387,131333.77
2388,97747.66
2389,120975.01
2390,150630.4
2391,146717.94
2392,114878.125
2393,160899.89
2394,146013.11
2395,201587.88
2396,144013.73
2397,207320.67
2398,136562.78
2399,54589.527
2400,59053.492
2401,116076.125
2402,136147.3
2403,125260.09
2404,147112.75
2405,163536.19
2406,140710.64
2407,129263.625
2408,143283.78
2409,131495.89
2410,174527.62
2411,122008.21
2412,160554.19
2413,134428.97
2414,137667.66
2415,130383.19
2416,135482.88
2417,129778.54
2418,128196.71
2419,119354.47
2420,126661.805
2421,153357.42
2422,113835.96
2423,137791.48
2424,158938.22
2425,205410.78
2426,129238.38
2427,145032.98
2428,167731.56
2429,114384.13
2430,129740.805
2431,114128.375
2432,137453.86
2433,139033.11
2434,133148.58
2435,152961.98
2436,99712.086
2437,98464.94
2438,118784.03
2439,110036.42
2440,127682.92
2441,101222.04
2442,102035.305
2443,126085.26
2444,134195.1
2445,91141.62
2446,128809.32
2447,184946.45
2448,148383.39
2449,117602.03
2450,153204.88
2451,131541.16
2452,205971.25
2453,97998.98
2454,132938.3
2455,112848.33
2456,138419.53
2457,122653.25
2458,120298.24
2459,112092.36
2460,133658.16
2461,117723.44
2462,129818.375
2463,116954.414
2464,157297.95
2465,145468.48
2466,116826.69
2467,146716.92
2468,92366.85
2469,97123.56
2470,188619.33
2471,191065.8
2472,180450.89
2473,128305.125
2474,99726.375
2475,228323.69
2476,118108.7
2477,130808.65
2478,155942.44
2479,108607.766
2480,152241.2
2481,118823.27
2482,128253.96
2483,112425.02
2484,127645.836
2485,128305.81
2486,152943.73
2487,182493.62
2488,147717.12
2489,158422.14
2490,151045
2491,102363.52
2492,181446.72
2493,150526.61
2494,157219.06
2495,93370.87
2496,234647.39
2497,151682.67
2498,113178.7
2499,90832.04
2500,128527.38
2501,139313.84
2502,162226.5
2503,96406.76
2504,190914.4
2505,219327.42
2506,258348.81
2507,299602.1
2508,259341.55
2509,228397.02
2510,231924.97
2511,182568.62
2512,210779.92
2513,221756.19
2514,252167.5
2515,140205.44
2516,170412.7
2517,140315.72
2518,140944.31
2519,231133.61
2520,218955.97
2521,196828.7
2522,221392.56
2523,131641.62
2524,134148.42
2525,148379.36
2526,135032.98
2527,114896.56
2528,130765.65
2529,126338.19
2530,109029.57
2531,257171.4
2532,228064.56
2533,200411.52
2534,232489.73
2535,307437.22
2536,240784.22
2537,246635.95
2538,186536.17
2539,183671.84
2540,177546.05
2541,181045.95
2542,167299.08
2543,135576.4
2544,124520.37
2545,135085.98
2546,139172.69
2547,135975.95
2548,152214.53
2549,164545.44
2550,225575.17
2551,144103.7
2552,121820.96
2553,75792.3
2554,118395.414
2555,122382.74
2556,98129.1
2557,114578.94
2558,178298.84
2559,120276.22
2560,123910.586
2561,130791.734
2562,128430.13
2563,150176.44
2564,181921.22
2565,146297.36
2566,158755.22
2567,125436.266
2568,194278.33
2569,201585.92
2570,122117.6
2571,171632.53
2572,180833.72
2573,237196.39
2574,304296.72
2575,129375.09
2576,122553.47
2577,163398.94
2578,87370.26
2579,72964.94
2580,133050.83
2581,128459.83
2582,117680.1
2583,295214.5
2584,172325.25
2585,193984.75
2586,223258.48
2587,191661.98
2588,149270.33
2589,149344.16
2590,212735.62
2591,210409.16
2592,219144
2593,253511.53
2594,170634.61
2595,203784.61
2596,337858.44
2597,184807.64
2598,279765.28
2599,329153.84
2600,184131.6
2601,145481.5
2602,82616.555
2603,95122.16
2604,84763.44
2605,83016.266
2606,155074.92
2607,191403.55
2608,228936.33
2609,170483.14
2610,115045.266
2611,139742.92
2612,154342.83
2613,133630.23
2614,124853.164
2615,165705.14
2616,147926.22
2617,176276.69
2618,188962
2619,223093.9
2620,190354.69
2621,183573.89
2622,184385.02
2623,270997.62
2624,299015.2
2625,315811.47
2626,163975.06
2627,172024.64
2628,409727.28
2629,526056.6
2630,339487.62
2631,434092.84
2632,380211.22
2633,316339.34
2634,377261.78
2635,156421.73
2636,192563.11
2637,184732.47
2638,251660.69
2639,179582.75
2640,150246.67
2641,106260.86
2642,196589.17
2643,110688.9
2644,133579.31
2645,104656.84
2646,92004.79
2647,99050.77
2648,145029.03
2649,139719.66
2650,149414.61
2651,150183.39
2652,419776.16
2653,257040.86
2654,266965.34
2655,369512.53
2656,310430.56
2657,312290.7
2658,288257.22
2659,324561.88
2660,375676.94
2661,354112.53
2662,342206.03
2663,265550.72
2664,271653.3
2665,322456.47
2666,265804.53
2667,165897.36
2668,181348.27
2669,175918.02
2670,292047.78
2671,182193.06
2672,180131.67
2673,204555.95
2674,198256.06
2675,175782.42
2676,190424.86
2677,190094.67
2678,268266.38
2679,266401.28
2680,278524.56
2681,406067.84
2682,323121.25
2683,531261.44
2684,308655.38
2685,326191.28
2686,250071.67
2687,344995.9
2688,221277.16
2689,216562.44
2690,429801.2
2691,196428.03
2692,127555.79
2693,199282.47
2694,118275.98
2695,192800.56
2696,182824.8
2697,193424.5
2698,200160.75
2699,191103.83
2700,171910
2701,158807.08
2702,122755.46
2703,135656.36
2704,140194.73
2705,126107.29
2706,116961.516
2707,133430.45
2708,143072.3
2709,116726.85
2710,125181.22
2711,276760.38
2712,408655.97
2713,174844.48
2714,155373.8
2715,170173.03
2716,154959.78
2717,192037.14
2718,222141.11
2719,157479.55
2720,164263.97
2721,140751.08
2722,160639.34
2723,141448.22
2724,126145.83
2725,135550.47
2726,152554.92
2727,187308.6
2728,166934.88
2729,158847.89
2730,150716.48
2731,126929.29
2732,135113.48
2733,158102.7
2734,150165.11
2735,139541.52
2736,152085.58
2737,122236.14
2738,134051.72
2739,164946.97
2740,142567.12
2741,148709.77
2742,156457.16
2743,154344.64
2744,145987.11
2745,136605.88
2746,140099.17
2747,160120.62
2748,129486.75
2749,135957.81
2750,140962.38
2751,134764.3
2752,230880.36
2753,154029.42
2754,230266.78
2755,126262.45
2756,89405.22
2757,76158.72
2758,82186.945
2759,158974.62
2760,126670.3
2761,148199.8
2762,142177.78
2763,191822.98
2764,172216.66
2765,285833.7
2766,148868.55
2767,87011.375
2768,130990.836
2769,124545.09
2770,141640.2
2771,109229.805
2772,114017.836
2773,152083.05
2774,135616.69
2775,126360.21
2776,137361.33
2777,144351.1
2778,115078.92
2779,143849.53
2780,106137.87
2781,103100.445
2782,89405.91
2783,104808.97
2784,126871.23
2785,139223.31
2786,59526.08
2787,121526.43
2788,72018.9
2789,179432.16
2790,102188.086
2791,121832.805
2792,65536.266
2793,176935.27
2794,95780.54
2795,111224.04
2796,95563.195
2797,191243.84
2798,112264.805
2799,105117.75
2800,70329.36
2801,110141.02
2802,135840.5
2803,165558.64
2804,144968.83
2805,109611.02
2806,77059.055
2807,156490.14
2808,155511.33
2809,129842.99
2810,132426.44
2811,159439.86
2812,146720.66
2813,164003.97
2814,149417.98
2815,95503.42
2816,265201.4
2817,156497.08
2818,136221.36
2819,177538.86
2820,146464.84
2821,118027.766
2822,204803.7
2823,275998.7
2824,181028
2825,159632.23
2826,131979.97
2827,136380.28
2828,234390.52
2829,192529.64
2830,235558.61
2831,183595.02
2832,236933.45
2833,302595.28
2834,213475.86
2835,219875.08
2836,197022.81
2837,161519.31
2838,138744.7
2839,190176.11
2840,190519.97
2841,208608.1
2842,236413.39
2843,150093.55
2844,163613.7
2845,117665.81
2846,211075.36
2847,201935.55
2848,220789.78
2849,213224.75
2850,280020.94
2851,244898.58
2852,222833.78
2853,243512.67
2854,138618.5
2855,198375.55
2856,201011.47
2857,190103.67
2858,195764.64
2859,131334.27
2860,121095.79
2861,126720.14
2862,200322.06
2863,115104.58
2864,253351.31
2865,138366.53
2866,147613.89
2867,96659.79
2868,110996.23
2869,112669.62
2870,139898.47
2871,97973.055
2872,55343.977
2873,107767.305
2874,140542
2875,122412.34
2876,164135.69
2877,150035.62
2878,180102.84
2879,144987.94
2880,98252.45
2881,142974.75
2882,178368.47
2883,186454.45
2884,191018.97
2885,192880.81
2886,224179.66
2887,104695.95
2888,130299.64
2889,55129.39
2890,82931.36
2891,136974.97
2892,58784.375
2893,112337.51
2894,62714.973
2895,355919.5
2896,289793.22
2897,214641.31
2898,157938.2
2899,226396.42
2900,163028.16
2901,197116.94
2902,202823.39
2903,362403
2904,361263.34
2905,97930.54
2906,202139.7
2907,113822.06
2908,128922.62
2909,134605.86
2910,83486.21
2911,76762.72
2912,141339.08
2913,89992.516
2914,77282.14
2915,83476.266
2916,86483.8
2917,166944.03
2918,117349.58
2919,221049.89
